username,date_of_election,isSuccessful,votes,edit_count,year_joined
Eugene van der Pijll,2005-05-31 18:18:00,1,0,37383,2003
EvanProdromou,2005-12-06 20:34:00,1,0,1924,2002
Evercat,2005-04-27 00:18:00,1,0,16274,2003
Evil Monkey,2005-05-21 01:44:00,1,0,22401,2004
Evilphoenix,2005-10-07 05:29:00,1,0,5989,2005
Extreme Unction,2005-12-01 16:00:00,1,0,3281,2005
Fastfission,2005-10-03 01:50:00,1,0,17173,2004
Fawcett5,2005-05-30 15:24:00,1,0,19287,2004
FayssalF,2005-12-17 20:58:00,1,0,42073,2005
Feco,2015-11-30 20:51:10.489913,1,0,2965,2005
FeloniousMonk,2015-11-30 20:51:10.490153,1,0,18409,2004
Flcelloguy,2015-11-30 20:51:10.496481,1,0,15378,2005
Freakofnurture,2005-12-10 01:59:00,1,0,36981,2005
Freestylefrappe,2005-10-13 01:11:00,1,0,4471,2004
FreplySpang,2015-11-30 20:51:10.501426,1,0,24796,2005
Friday,2005-10-03 21:37:00,1,0,19775,2005
Func,2015-11-30 20:51:10.503887,1,0,6100,2004
Furrykef,2015-11-30 20:51:10.506581,1,0,30330,2003
Fvw,2005-01-05 05:27:00,1,0,19601,2003
Gabbe,2005-01-13 19:30:00,1,0,28526,2002
Garzo,2005-10-13 23:16:00,1,0,21568,2004
Gdr,2005-04-06 09:52:00,1,0,28901,2004
Goodoldpolonius2,2005-11-07 04:09:00,1,0,4037,2004
GraemeL,2005-11-13 09:42:00,1,0,35284,2005
Graft,2005-09-30 21:06:00,1,0,3470,2002
GregAsche,2005-10-17 02:12:00,1,0,4732,2005
GregRobson,2005-07-14 00:44:00,1,0,1928,2003
Grenavitar,2005-10-20 01:54:00,1,0,30555,2004
Grm wnr,2005-06-11 20:48:00,1,0,13050,2004
Ground Zero,2005-08-13 18:45:00,1,0,131065,2005
Grue,2005-06-14 19:30:00,1,0,6473,2004
Grutness,2015-11-30 20:51:10.523598,1,0,204846,2004
GTBacchus,2005-12-14 05:39:00,1,0,55116,2003
Guettarda,2005-06-13 15:56:00,1,0,47472,2004
Gurubrahma,2005-11-29 16:46:00,1,0,12158,2005
Gyrofrog,2005-09-26 20:13:00,1,0,52752,2004
Hall Monitor,2015-11-30 20:51:10.529820,1,0,20413,2005
Hamster Sandwich,2005-11-26 09:29:00,1,0,3219,2005
HappyCamper,2015-11-30 20:51:10.532508,1,0,12995,2005
Harro5,2005-11-20 03:51:00,1,0,14577,2005
Hashar,2005-07-13 19:35:00,1,0,2531,2003
Henrygb,2005-04-01 02:11:00,1,0,12381,2003
Hermione1980,2005-10-11 11:56:00,1,0,3075,2005
HorsePunchKid,2005-11-25 03:31:00,1,0,4931,2004
Howcheng,2005-12-18 19:06:00,1,0,84792,2005
Humblefool,2005-07-26 06:35:00,1,0,3255,2004
Ianblair23,2005-11-10 00:58:00,1,0,67094,2004
Ianbrown,2005-12-12 02:52:00,1,0,5,2006
Icairns,2005-01-27 22:22:00,1,0,76837,2004
IceKarma,2005-09-18 01:43:00,1,0,4180,2003
Improv,2005-02-12 22:44:00,1,0,5494,2004
Inter,2005-03-24 16:02:00,1,0,6048,2004
Ixfd64,2005-09-14 09:08:00,1,0,52361,2002
Izehar,2005-12-17 21:50:00,1,0,6567,2005
Jacoplane,2005-12-18 19:49:00,1,0,32059,2004
JamesTeterenko,2005-07-20 13:42:00,1,0,6855,2004
Jaxl,2005-09-23 23:54:00,1,0,18427,2005
Jcw69,2005-10-12 19:12:00,1,0,9050,2004
Jdavidb,2005-09-22 20:17:00,1,0,4631,2004
Jeffrey O. Gustafson,2005-10-27 08:03:00,1,0,15217,2004
JeremyA,2015-11-30 20:51:10.560873,1,0,26303,2005
JesseW,2005-08-25 03:17:00,1,0,11569,2003
Jinian,2005-04-06 10:03:00,1,0,8942,2002
JIP,2005-09-02 17:48:00,1,0,49012,2005
Jitse Niesen,2015-11-30 20:51:10.563784,1,0,17192,2003
Jkelly,2005-11-16 18:29:00,1,0,19608,2005
Jni,2015-11-30 20:51:10.565911,1,0,18228,2003
Jnothman,2005-12-18 12:48:00,1,0,4898,2004
JoanneB,2005-11-12 01:26:00,1,0,19120,2005
Joe Beaudoin Jr.,2005-12-13 22:19:00,1,0,6738,2005
Johann Wolfgang,2005-11-05 21:03:00,1,0,6539,2005
Johntex,2005-10-19 14:14:00,1,0,21710,2004
JoJan,2015-11-30 20:51:10.575092,1,0,81399,2004
Jondel,2005-07-30 02:14:00,1,0,16211,2004
Joolz,2005-09-02 00:40:00,1,0,8100,2004
Josh Grosse,2015-11-30 20:51:10.577671,1,0,8857,2001
Journalist,2005-09-24 19:44:00,1,0,14951,2005
Jredmond,2015-11-30 20:51:10.580503,1,0,9170,2003
JRM,2005-05-01 00:09:00,1,0,5015,2004
Jtkiefer,2015-11-30 20:51:10.582997,1,0,9299,2005
Justinc,2005-10-07 20:54:00,1,0,5929,2004
JWSchmidt,2005-12-04 04:50:00,1,0,8891,2003
JYolkowski,2005-05-29 01:25:00,1,0,13563,2004
K1Bond007,2015-11-30 20:51:10.586314,1,0,25908,2003
Kaldari,2005-08-03 04:12:00,1,0,53731,2004
Karmafist,2015-11-30 20:51:10.587779,1,0,13920,2004
Katefan0,2015-11-30 20:51:10.589618,1,0,13077,2004
Kbdank71,2005-06-10 13:42:00,1,0,125908,2005
Kbh3rd,2005-11-28 19:14:00,1,0,31100,2004
Khaosworks,2015-11-30 20:51:10.592932,1,0,38915,2004
Kirill Lokshin,2005-10-22 07:39:00,1,0,72249,2005
Kmccoy,2005-07-26 22:38:00,1,0,3120,2004
Knowledge Seeker,2015-11-30 20:51:10.596161,1,0,10199,2004
KnowledgeOfSelf,2005-12-24 03:03:00,1,0,48141,2005
Kwamikagami,2005-09-28 20:34:00,1,0,373669,2004
Kzollman,2005-10-12 18:55:00,1,0,6836,2005
Lacrimosus,2005-08-04 08:41:00,1,0,15733,2004
Lbmixpro,2005-12-05 16:11:00,1,0,0,2007
Lectonar,2005-09-05 08:47:00,1,0,25919,2004
Leithp,2005-12-10 17:28:00,1,0,14307,2005
Linuxbeak,2015-11-30 20:51:10.604129,1,0,7320,2005
Lommer,2005-04-20 23:50:00,1,0,3889,2003
Longhair,2015-11-30 20:51:10.606134,1,0,139815,2004
LordAmeth,2005-10-06 16:40:00,1,0,30563,2004
Lucky 6.9,2005-08-02 23:53:00,1,0,26567,2004
Luigi30,2015-11-30 20:51:10.610469,1,0,3725,2004
Lupin,2015-11-30 20:51:10.612219,1,0,19513,2004
Madchester,2015-11-30 20:51:10.612905,1,0,19793,2005
Mailer diablo,2015-11-30 20:51:10.613176,1,0,54005,2004
Mairi,2005-10-01 05:11:00,1,0,13357,2004
Malathion,2015-11-30 20:51:10.615675,1,0,0,2009
Malo,2005-12-13 20:50:00,1,0,25947,2004
Marianocecowski,2005-08-23 15:52:00,1,0,19912,2004
Marine 69-71,2015-11-30 20:51:10.619368,1,0,64363,2004
Mark Dingemanse,2005-03-08 17:23:00,1,0,10803,2004
MarkGallagher,2005-11-18 16:40:00,1,0,9521,2004
MarkSweep,2005-07-30 07:53:00,1,0,12015,2004
Marudubshinki,2005-09-24 06:13:00,1,0,49641,2005
Master Thief Garrett,2005-07-15 07:39:00,1,0,6852,2005
MC MasterChef,2005-11-01 18:27:00,1,0,2487,2005
Mel Etitis,2005-03-30 09:06:00,1,0,60375,2004
Miborovsky,2005-11-17 05:44:00,1,0,9037,2005
Mike Rosoft,2005-12-23 10:19:00,1,0,61312,2004
Mindmatrix,2005-11-27 02:37:00,1,0,148403,2004
Mindspillage,2005-04-11 18:12:00,1,0,10612,2004
Mo0,2005-12-10 06:59:00,1,0,4747,2004
MONGO,2005-11-12 17:40:00,1,0,65138,2005
Moriori,2005-07-13 02:11:00,1,0,17235,2003
Mulad,2005-05-30 01:51:00,1,0,17433,2003
Mushroom,2005-11-24 03:31:00,1,0,49923,2003
Musical Linguist,2005-11-14 02:09:00,1,0,13591,2005
Mysekurity,2005-10-31 00:16:00,1,0,5499,2005
Mzajac,2015-11-30 20:51:10.645055,1,0,41749,2004
Nabla,2005-09-30 18:54:00,1,0,12645,2004
Nandesuka,2015-11-30 20:51:10.646275,1,0,13862,2005
Necrothesp,2005-10-28 18:34:00,1,0,86540,2004
NicholasTurnbull,2005-09-30 14:52:00,1,0,2,2011
Nickptar,2005-09-04 02:26:00,1,0,5035,2004
Nickshanks,2005-10-09 16:45:00,1,0,6438,2004
Nlu,2005-11-12 04:19:00,1,0,152097,2005
NSLE,2005-12-02 07:07:00,1,0,8235,2005
Nufy8,2005-08-24 00:03:00,1,0,12541,2004
Oleg Alexandrov,2005-09-18 16:22:00,1,0,46683,2004
Omegatron,2015-11-30 20:51:10.662093,1,0,33910,2003
Orioane,2005-12-05 11:14:00,1,0,8137,2005
OwenX,2005-09-30 01:54:00,1,0,23869,2004
Pablo-flores,2005-12-07 22:47:00,1,0,11678,2004
Pamri,2005-10-30 17:09:00,1,0,4900,2004
Pathoschild,2005-12-04 02:53:00,1,0,17121,2005
Paul August,2015-11-30 20:51:10.669015,1,0,93528,2004
Pharos,2015-11-30 20:51:10.670929,1,0,34723,2004
Phil Boswell,2005-08-16 15:43:00,1,0,38811,2003
Phils,2015-11-30 20:51:10.672326,1,0,2515,2004
Philwelch,2005-11-01 01:55:00,1,0,10135,2004
Physchim62,2005-10-30 16:01:00,1,0,33618,2005
Piotrus,2015-11-30 20:51:10.677373,1,0,179388,2004
Pjacobi,2005-05-31 05:13:00,1,0,9829,2004
Psy guy,2005-11-05 02:58:00,1,0,4523,2005
Qaz,2005-10-09 05:28:00,1,0,3204,2002
R. fiend,2005-09-13 19:05:00,1,0,22855,2004
R3m0t,2005-06-23 10:38:00,1,0,4380,2003
Radiant!,2005-05-31 08:07:00,1,0,36918,2005
Ragib,2005-07-30 19:16:00,1,0,29042,2004
Ral315,2005-09-03 20:02:00,1,0,20637,2004
Rama,2005-04-28 18:39:00,1,0,35968,2004
Ramallite,2005-10-31 12:35:00,1,0,2947,2005
Redux,2005-07-21 23:46:00,1,0,8723,2004
Redwolf24,2015-11-30 20:51:10.694816,1,0,11598,2005
Refdoc,2005-02-05 02:54:00,1,0,3128,2003
Reflex Reaction,2005-10-21 21:24:00,1,0,12979,2004
RHaworth,2015-11-30 20:51:10.697747,1,0,101978,2005
Rholton,2015-11-30 20:51:10.698464,1,0,11826,2003
Rich Farmbrough,2005-02-01 17:09:00,1,0,1035657,2004
Rick Block,2005-08-14 19:20:00,1,0,30645,2004
Ricky81682,2005-12-23 08:24:00,1,0,129458,2004
Rje,2005-02-09 03:31:00,1,0,20239,2004
RJFJR,2005-10-04 14:32:00,1,0,74152,2004
Rlquall,2005-03-29 01:45:00,1,0,17851,2004
Robchurch,2005-10-10 00:21:00,1,0,6201,2005
RobertG,2005-09-22 05:26:00,1,0,34915,2005
RobyWayne,2005-10-07 21:02:00,1,0,7891,2005
Ronline,2015-11-30 20:51:10.709707,1,0,14159,2004
RoyBoy,2005-09-22 02:49:00,1,0,39571,2004
RoySmith,2005-10-02 17:06:00,1,0,12114,2004
Rschen7754,2005-12-09 05:15:00,1,0,103058,2005
Rx StrangeLove,2005-09-05 04:53:00,1,0,0,2009
Sam Hocevar,2005-08-24 18:11:00,1,0,24989,2004
Sango123,2015-11-30 20:51:10.717258,1,0,26665,2005
Sasquatch,2005-07-21 03:36:00,1,0,7630,2004
SCEhardt,2005-12-02 04:06:00,1,0,15566,2005
Schissel,2005-06-13 02:43:00,1,0,12012,2004
Scimitar,2015-11-30 20:51:10.720301,1,0,6394,2005
Scott Burley,2005-03-22 09:48:00,1,0,3308,2004
ScottDavis,2005-10-27 09:50:00,1,0,24157,2005
SCZenz,2005-11-26 21:16:00,1,0,9314,2005
Seabhcan,2015-11-30 20:51:10.723982,1,0,7174,2004
Sebastiankessel,2005-10-06 21:35:00,1,0,4556,2005
Sesel,2005-03-24 21:40:00,1,0,21952,2004
Sfoskett,2005-10-15 10:33:00,1,0,26719,2004
Shanel,2005-12-10 05:48:00,1,0,10990,2005
Shanes,2015-11-30 20:51:10.730651,1,0,29631,2004
Shauri,2005-09-25 09:25:00,1,0,2748,2005
Sherool,2005-11-10 19:46:00,1,0,32872,2005
Shimgray,2005-10-27 20:33:00,1,0,0,2012
Shreshth91,2005-11-26 08:10:00,1,0,8116,2005
Sjakkalle,2005-06-10 11:11:00,1,0,32355,2005
Slambo,2005-03-23 22:04:00,1,0,145691,2004
SlimVirgin,2005-03-16 01:05:00,1,0,144883,2004
Smoddy,2005-04-17 19:11:00,1,0,1,2006
Sn0wflake,2005-06-19 00:34:00,1,0,7207,2004
SoLando,2005-12-06 14:28:00,1,0,14609,2003
Sortior,2004-12-31 23:56:00,1,0,7152,2004
Spangineer,2005-06-25 21:21:00,1,0,16281,2004
Splash,2005-09-02 06:40:00,1,0,33422,2005
Starblind,2015-11-30 20:51:10.748206,1,0,16706,2004
Sundar,2015-11-30 20:51:10.748758,1,0,8647,2004
Syrthiss,2005-12-07 19:33:00,1,0,36771,2005
Ta bu shi da yu,2005-06-20 08:41:00,1,0,32902,2004
Talrias,2015-11-30 20:51:10.754135,1,0,5626,2004
TenOfAllTrades,2005-06-16 03:16:00,1,0,19999,2004
The Land,2005-12-06 18:53:00,1,0,7350,2004
The Singing Badger,2015-11-30 20:51:10.759378,1,0,11395,2004
The Tom,2005-11-16 02:35:00,1,0,20313,2003
Thebainer,2005-12-01 00:01:00,1,0,0,2008
TheCoffee,2015-11-30 20:51:10.762383,1,0,18092,2004
TheoClarke,2005-06-15 07:50:00,1,0,7478,2005
TheParanoidOne,2005-11-26 13:11:00,1,0,23578,2004
Thorpe,2005-12-24 14:10:00,1,0,7672,2005
Thryduulf,2005-05-26 11:44:00,1,0,53221,2004
Thunderbrand,2005-07-23 23:58:00,1,0,16537,2004
Timrollpickering,2005-02-18 16:00:00,1,0,132808,2003
Tomf688,2005-10-22 00:02:00,1,0,0,2007
Tony Sidaway,2005-03-04 01:04:00,1,0,81630,2004
Tregoweth,2005-10-11 06:15:00,1,0,48975,2003
Triddle,2005-07-11 00:12:00,1,0,5294,2005
Trilobite,2015-11-30 20:51:10.775711,1,0,10495,2004
TShilo12,2005-12-04 13:46:00,1,0,18707,2005
Ugen64,2015-11-30 20:51:10.779053,1,0,15266,2003
Uncle G,2015-11-30 20:51:10.780641,1,0,45557,2005
Utcursch,2005-02-14 12:07:00,1,0,96090,2004
Vague Rant,2005-01-13 01:32:00,1,0,4474,2004
Vaoverland,2005-02-27 06:31:00,1,0,31318,2004
Vsmith,2015-11-30 20:51:10.786074,1,0,156386,2004
Waltpohl,2005-01-03 01:34:00,1,0,2053,2004
Wayward,2005-10-11 02:03:00,1,0,10585,2005
Who,2005-09-23 10:20:00,1,0,20680,2005
Wiglaf,2005-05-18 09:46:00,1,0,20911,2004
Wikiacc,2005-10-10 23:28:00,1,0,5180,2004
Wikibofh,2005-10-07 21:08:00,1,0,10399,2005
Wilfried Derksen,2005-04-13 17:56:00,1,0,20321,2004
Woohookitty,2015-11-30 20:51:10.798348,1,0,608320,2004
Worldtraveller,2015-11-30 20:51:10.798699,1,0,8569,2004
Wwoods,2005-04-06 10:15:00,1,0,45858,2004
Xezbeth,2005-04-11 22:25:00,1,0,152291,2004
Y0u,2015-11-30 20:51:10.801946,1,0,4141,2004
Yelyos,2005-11-15 00:34:00,1,0,1692,2003
Zocky,2005-06-01 05:55:00,1,0,10066,2002
Zscout370,2005-08-04 03:58:00,1,0,59330,2004
Zzyzx11,2015-11-30 20:51:10.807635,1,0,118788,2005
^demon,2005-12-16 17:05:00,0,0,16352,2005
Ævar Arnfjörð Bjarmason,2015-11-30 20:51:10.809224,0,0,5604,2004
Ђорђе Д. Божовић,2005-11-26 02:30:00,0,0,1152,2005
80-MAN,2005-12-10 08:42:00,0,0,439,2004
9cds,2005-12-21 04:51:00,0,0,3605,2005
Aaron Brenneman,2005-11-02 14:08:00,0,0,19660,2005
ABCD,2005-03-18 19:19:00,0,0,11240,2004
Acetic Acid,2005-09-05 02:30:00,0,0,3522,2005
Activision45,2005-12-11 07:04:00,0,0,328,2005
Adam1213,2005-10-14 06:06:00,0,0,3167,2005
Admiral Roo,2015-11-30 20:51:10.816672,0,0,884,2005
AfC,2015-11-30 20:51:10.817038,0,0,483,2004
Agent003,2015-11-30 20:51:10.817289,0,0,378,2005
AlbertR,2005-09-01 20:34:00,0,0,3265,2005
Alkivar,2005-03-23 01:23:00,0,0,14523,2004
Alphax,2005-10-17 15:50:00,0,0,6681,2004
Anonymous editor,2005-10-24 21:46:00,0,0,16633,2005
Appleboy,2005-10-14 04:16:00,0,0,446,2004
ari89,2005-12-24 11:34:00,0,0,4342,2005
Aytakin,2005-11-27 03:35:00,0,0,1008,2005
Babajobu,2005-10-28 12:27:00,0,0,7991,2005
Bancroftian,2005-08-20 15:31:00,0,0,385,2005
Bart133,2005-02-14 09:54:00,0,0,19731,2004
Beau99,2005-10-20 07:02:00,0,0,963,2004
Ben Arnold,2005-08-31 03:05:00,0,0,1657,2004
Bkwillwm,2005-12-17 08:25:00,0,0,8696,2005
bob rulz,2005-09-21 08:31:00,0,0,12419,2004
Bobblewik,2005-05-24 14:01:00,0,0,66026,2004
Boothy443,2005-08-02 22:39:00,0,0,30281,2004
Bourbons3,2006-01-02 16:59:00,0,0,888,2005
BrandonYusufToropov,2015-11-30 20:51:10.832538,0,0,7035,2004
BugzPal,2005-04-28 10:57:00,0,0,29,2005
Bushytails,2005-10-24 20:33:00,0,0,2237,2004
Canaen,2005-12-08 11:09:00,0,0,3219,2005
Casito,2005-08-25 05:40:00,0,0,1894,2003
Celestianpower,2005-08-24 12:10:00,0,0,9360,2005
Chamaeleon,2005-04-03 10:19:00,0,0,1042,2004
Chanting Fox,2015-11-30 20:51:10.839776,0,0,1903,2005
Chooserr,2005-11-05 00:51:00,0,0,3619,2005
Chowells,2005-10-24 01:31:00,0,0,2192,2004
CJS102793,2005-12-02 12:54:00,0,0,1917,2004
Coburnpharr04,2005-09-17 05:28:00,0,0,2861,2004
Cognition,2005-10-28 15:02:00,0,0,978,2005
Comics,2005-10-16 22:01:00,0,0,761,2004
Darrien,2005-06-09 14:16:00,0,0,2054,2003
Darwinek,2005-02-21 00:34:00,0,0,135029,2004
Davetunney,2005-08-22 01:59:00,0,0,168,2005
Deltabeignet,2015-11-30 20:51:10.845505,0,0,11777,2005
Denelson83,2015-11-30 20:51:10.845718,0,0,21599,2003
Deryck Chan,2005-09-30 15:14:00,0,0,13830,2004
Dinopup,2005-01-22 08:06:00,0,0,1308,2003
Doidimais Brasil,2005-02-08 00:25:00,0,0,903,2003
DrZoidberg,2005-07-12 16:47:00,0,0,1219,2004
E. Brown,2005-10-19 00:19:00,0,0,5694,2005
EddieSegoura,2005-11-21 08:31:00,0,0,1598,2005
EinsteinMC2,2005-10-23 22:45:00,0,0,225,2005
Empty2005,2005-09-28 13:41:00,0,0,6581,2005
ESkog,2005-12-02 18:01:00,0,0,76668,2005
EventHorizon,2005-02-11 08:08:00,0,0,717,2004
Firebug,2005-12-02 19:27:00,0,0,2017,2005
Firefoxman,2005-12-16 23:36:00,0,0,0,2009
Freestylefrappe,2015-11-30 20:51:10.855745,0,0,4471,2004
Garykirk,2005-11-25 13:50:00,0,0,1,2006
Gator1,2005-12-13 14:02:00,0,0,4149,2005
Goeagles4321,2005-11-01 18:02:00,0,0,558,2005
Guanaco,2015-11-30 20:51:10.859581,0,0,16934,2004
Haham hanuka,2005-03-07 12:40:00,0,0,7394,2004
Halibutt,2005-11-16 06:11:00,0,0,33690,2003
Harro5,2005-05-30 12:59:00,0,0,14577,2005
Haukurth,2005-10-25 20:23:00,0,0,23121,2003
Henrygb,2005-01-28 06:26:00,0,0,12381,2003
Hollow Wilerding,2015-11-30 20:51:10.872284,0,0,1484,2005
HolyRomanEmperor,2005-12-20 16:40:00,0,0,44,2006
Howabout1,2015-11-30 20:51:10.873833,0,0,2337,2005
Ilmari Karonen,2005-11-23 08:50:00,0,0,14409,2005
Imaglang,2005-01-11 18:45:00,0,0,2300,2004
Instantnood,2005-09-28 05:31:00,0,0,32683,2005
Jobe6,2015-11-30 20:51:10.875194,0,0,3408,2004
Journalist,2005-08-20 18:01:00,0,0,14951,2005
"Just zis Guy, you know?",2005-11-05 10:14:00,0,0,6451,2004
Kappa,2015-11-30 20:51:10.876273,0,0,36858,2004
Kils,2015-11-30 20:51:10.879026,0,0,3612,2003
Kmweber,2005-09-23 19:06:00,0,0,6862,2004
KuatofKDY,2005-11-16 05:45:00,0,0,6992,2003
Litefantastic,2015-11-30 20:51:10.880241,0,0,5603,2003
Lord Voldemort,2005-09-27 21:30:00,0,0,7755,2005
Lst27,2015-11-30 20:51:10.882534,0,0,4218,2004
Luigi30,2005-03-13 05:26:00,0,0,3725,2004
Maltesedog,2005-12-11 04:30:00,0,0,2136,2005
maltesedog,2015-11-30 20:51:10.884882,0,0,2136,2005
MarkGallagher,2005-10-28 15:48:00,0,0,9521,2004
MarSch,2005-05-13 03:14:00,0,0,8455,2005
Mb1000,2015-11-30 20:51:10.885622,0,0,2719,2005
Minghong,2015-11-30 20:51:10.886489,0,0,13114,2003
Misterrick,2005-10-15 14:32:00,0,0,2402,2003
Monkbel,2005-10-10 08:17:00,0,0,5,2013
Mrmattkatt,2015-11-30 20:51:10.888187,0,0,136,2005
mtmdem,2005-10-16 07:43:00,0,0,261,2005
Musachachado,2015-11-30 20:51:10.888585,0,0,36,2005
NickBush24,2005-10-17 04:22:00,0,0,6646,2005
Nightscream,2005-07-12 06:44:00,0,0,110405,2005
Niz,2005-11-17 13:21:00,0,0,1162,2005
NSR,2005-08-22 14:17:00,0,0,3584,2005
One Salient Oversight,2005-03-24 00:14:00,0,0,9135,2004
Pavel Vozenilek,2005-04-30 04:44:00,0,0,24272,2004
Pedant,2015-11-30 20:51:10.893517,0,0,7781,2004
Peter Ellis,2005-04-12 12:57:00,0,0,7558,2004
Private Butcher,2005-10-21 16:41:00,0,0,2731,2005
psufan2007,2005-07-16 02:44:00,0,0,25,2005
Purplefeltangel,2005-07-20 06:52:00,0,0,2098,2004
Pyrop,2015-11-30 20:51:10.899587,0,0,2784,2004
Quale,2005-10-02 05:24:00,0,0,17848,2005
RadioKirk,2005-12-19 03:49:00,0,0,18518,2005
Rainbowwarrior1977,2005-08-06 05:06:00,0,0,198,2005
Rfc1394,2015-11-30 20:51:10.901311,0,0,14720,2003
Richard Arthur Norton (1958- ),2005-12-23 03:24:00,0,0,169742,2004
Rl,2005-08-21 02:34:00,0,0,11135,2004
Robchurch,2005-10-10 00:21:00,0,0,6201,2005
Rogerd,2005-09-23 07:58:00,0,0,26362,2005
salvag,2005-09-07 06:32:00,0,0,1381,2005
Sam Vimes,2005-08-24 14:56:00,0,0,18511,2004
SamuraiClinton,2005-04-15 23:36:00,0,0,1111,2005
Scott Gall,2015-11-30 20:51:10.908717,0,0,1465,2004
ScottyBoy900Q,2005-10-08 05:54:00,0,0,3908,2004
Shaddack,2005-11-02 10:27:00,0,0,14333,2005
Shanel,2005-10-21 22:13:00,0,0,10990,2005
Sherurcij,2005-11-17 13:24:00,0,0,36146,2004
Simetrical,2005-12-12 00:22:00,0,0,8692,2004
Sjorford,2005-03-12 18:20:00,0,0,26685,2003
Spinboy,2005-10-25 03:22:00,0,0,10639,2004
Spottedowl,2005-05-09 02:57:00,0,0,1583,2004
Staxringold,2005-11-28 01:57:00,0,0,20496,2005
Stevey7788,2015-11-30 20:51:10.917507,0,0,17086,2005
Susvolans,2015-11-30 20:51:10.918051,0,0,8147,2004
Ta bu shi da yu,2015-11-30 20:51:10.920754,0,0,32902,2004
tdxiang,2005-09-24 10:57:00,0,0,2471,2005
Tedernst,2005-10-27 08:46:00,0,0,8772,2002
The Land,2005-10-20 19:22:00,0,0,7350,2004
Thelb4,2005-12-21 21:54:00,0,0,4180,2005
ThomasK,2005-09-11 09:39:00,0,0,3221,2004
Thorpe,2005-07-12 05:16:00,0,0,7672,2005
Tony1,2005-10-25 03:02:00,0,0,135777,2005
Uncle G,2005-04-09 10:45:00,0,0,45557,2005
Vikreykja,2005-05-16 04:01:00,0,0,1975,2004
Walter,2005-12-22 19:21:00,0,0,773,2002
Wereon,2015-11-30 20:51:10.935199,0,0,17362,2004
Weyes,2005-06-09 12:44:00,0,0,6243,2004
WhatWouldEmperorNortonDo,2005-12-05 22:32:00,0,0,166,2004
Who,2005-07-17 03:11:00,0,0,20680,2005
WikiFan04,2005-08-29 03:37:00,0,0,744,2004
Wikiwoohoo,2005-10-07 17:14:00,0,0,0,2010
William M. Connolley,2015-11-30 20:51:10.943029,0,0,59252,2003
YHoshua,2005-12-02 21:08:00,0,0,3037,2005
Zappaz,2015-11-30 20:51:10.946075,0,0,5934,2004
Zereshk,2005-10-26 00:24:00,0,0,22595,2004
Zxcvbnm,2015-11-30 20:51:10.947245,0,0,13258,2004
Zzyzx11,2005-04-26 09:32:00,0,0,118788,2005
Ævar Arnfjörð Bjarmason,2004-05-18 11:53:00,1,0,5604,2004
Academic Challenger,2004-09-03 22:37:00,1,0,31572,2003
AlainV,2004-05-02 04:05:00,1,0,4611,2003
Alex S,2015-11-30 20:51:10.950656,1,0,4650,2003
AllyUnion,2004-12-11 10:27:00,1,0,11945,2004
ALoan,2015-11-30 20:51:10.951363,1,0,0,2008
Andrevan,2004-09-11 05:50:00,1,0,17571,2003
Andrew Yong,2015-11-30 20:51:10.954480,1,0,4683,2003
Andrewa,2004-03-26 02:52:00,1,0,40219,2003
Andris,2004-07-22 12:55:00,1,0,4835,2004
Aranel,2015-11-30 20:51:10.956915,1,0,16753,2004
Aris Katsaris,2015-11-30 20:51:10.958000,1,0,6206,2004
Arminius,2015-11-30 20:51:10.958585,1,0,2652,2004
Arvindn,2015-11-30 20:51:10.959108,1,0,4325,2002
Bearcat,2015-11-30 20:51:10.959445,1,0,821577,2003
Benc,2015-11-30 20:51:10.959743,1,0,5524,2003
Bkonrad,2004-05-22 05:08:00,1,0,132749,2004
Blankfaze,2004-06-29 14:08:00,1,0,9309,2004
Brockert,2004-12-09 04:49:00,1,0,4761,2004
Caltrop,2015-11-30 20:51:10.963158,1,0,3524,2002
Catbar,2004-04-25 04:48:00,1,0,13130,2003
CatherineMunro,2004-02-02 19:44:00,1,0,14639,2003
Cecropia,2004-03-27 03:55:00,1,0,12487,2003
Chancemill,2004-04-29 07:08:00,1,0,1386,2003
Charles Matthews,2004-02-09 18:13:00,1,0,298580,2002
Chmod007,2015-11-30 20:51:10.966267,1,0,4785,2004
Chris 73,2015-11-30 20:51:10.967391,1,0,25595,2003
Chris Roy,2004-03-19 19:56:00,1,0,3991,2003
Chuq,2004-09-22 14:07:00,1,0,19933,2002
CJCurrie,2004-09-14 16:26:00,1,0,59050,2004
COGDEN,2004-11-05 04:57:00,1,0,12999,2003
ContiE,2015-11-30 20:51:10.970580,1,0,0,2007
Cool Hand Luke,2015-11-30 20:51:10.971050,1,0,14494,2004
CryptoDerk,2015-11-30 20:51:10.971701,1,0,10492,2003
CSTAR,2015-11-30 20:51:10.972383,1,0,8866,2004
Cutler,2015-11-30 20:51:10.973092,1,0,10149,2003
CyborgTosser,2004-10-16 07:12:00,1,0,1620,2002
Cyrius,2004-05-02 05:57:00,1,0,19519,2003
Dale Arnett,2004-03-17 23:06:00,1,0,203931,2003
DanKeshet,2004-11-08 22:28:00,1,0,3619,2001
Danny,2015-11-30 20:51:10.976364,1,0,41414,2002
David.Monniaux,2004-05-02 17:05:00,1,0,16996,2003
David Gerard,2004-06-06 10:11:00,1,0,119590,2004
David Newton,2004-02-26 08:06:00,1,0,23196,2003
Davidcannon,2004-06-26 03:11:00,1,0,95276,2004
